Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Libra,@Libra8169109,"https://pbs.twimg.com/media/GH_Ck4pbwAAqfiV?format=jpg&name=small, https://pbs.twimg.com/media/GH_Ck4pbwAAqfiV?format=jpg&name=small",,,,31,https://x.com/Libra8169109/status/1765343539628814698,https://x.com/Libra8169109,全国政协委员、中国气象局科技与气候变化司副司长张兴赢介绍说，我国可再生能源装机容量居世界第一；全球1/4的新增绿化面积来自中国；我国成为唯一同时运行黎明、上午、下午、倾斜4条近地轨道气象卫星的国家，为129个国家实时提供地球观测数据……,Mar 6,2024-03-06T11:47:53.000Z
睚鲁,@YShengjing,https://pbs.twimg.com/amplify_video_thumb/1761049897678045184/img/3ePUeQ6BXLbD1kW2.jpg,,,1,79,https://x.com/YShengjing/status/1761051989431963732,https://x.com/YShengjing,"G#新中国联邦 #新闻访谈 #环保 和 #全球变暖 成了邪教？ 美国国会推出天然气潜力法案 力图突破能源自给限制

谈论要点：
1、美国众议院推出天然气潜力方案，谈谈目前美国的能源政策，压制传统能源和背后的原因。

2、全球变暖是一个伪命题吗？

3、环保究竟是一个借口还是利益",Feb 24,2024-02-23T15:34:47.000Z
伍凡,@wufanus,,,,,82,https://x.com/wufanus/status/1660487838511636480,https://x.com/wufanus,"为制衡中国，G7国家借鉴“中国经验”

拜登抱着让美国在有助于应对气候变化的先进能源技术竞争中占据主导地位的希望，在此前几个月签署了一系列法律，旨在大力增强美国的工业能力、对向中国出口技术实施新的限制措施。

这模仿了中国为成为世界制造业领导者所采取的产业政策。

https://cn.nytimes.com/world/20230522/biden-industrial-policy/…","May 22, 2023",2023-05-22T03:28:45.000Z
Jing Feng,@JingFeng22,"https://pbs.twimg.com/media/FuOKNwWagAAqIz_?format=jpg&name=small, https://pbs.twimg.com/media/FuOKNwWagAAqIz_?format=jpg&name=small",2,5,1,463,https://x.com/JingFeng22/status/1649314743545634816,https://x.com/JingFeng22,秦刚：一个人与自然和谐共生的现代化，必将为建设清洁美丽世界提供更可行方案。习近平主席指出，绿水青山就是金山银山。中国自觉把保护生态环境、应对气候变化的责任扛在肩上，创造了多个全球第一：人工造林规模全球第一，占全球1／4；可再生能源开发利用规模全球第一，风电、太阳能装机容量占...,"Apr 21, 2023",2023-04-21T07:30:52.000Z
Shirley Gipson,@ShirleyGipson15,,,,,2,https://x.com/ShirleyGipson15/status/1715581343458083148,https://x.com/ShirleyGipson15,"通过""一带一路""倡议，中国可能会分享其在可再生能源技术和绿色经济发展方面的经验，这对于应对气候变化和推动可持续发展具有重要价值","Oct 21, 2023",2023-10-21T04:10:40.000Z
【财经视点】看头像送美金,@jv4BcVk8ypOizSr,,,,,15,https://x.com/jv4BcVk8ypOizSr/status/1721755606720139723,https://x.com/jv4BcVk8ypOizSr,中国可再生能源发展40年，从无到有，从小到大，无论装机容量还是产能产量均居世界前列。为我国清洁低碳转型和全球气候变化贡献巨大。,"Nov 7, 2023",2023-11-07T05:04:59.000Z
Dr. y 反国安法，反民族灭绝，支持BLM，w,@Wang1Yw,,,1,,,https://x.com/Wang1Yw/status/1207185967490195456,https://x.com/Wang1Yw,拖拉机和牛当然只是比喻啊，说的是高生产效率伴随着高能源应用，于是就有了高排炭量。并不是说农业排炭量占主要啊。但是研究气候变化的专家发现中国现在在大批地建煤矿发电厂，明显地在气候政策上开倒车。,"Dec 18, 2019",2019-12-18T06:28:57.000Z
Guang Qing Yang,@YangGuangQing7,https://pbs.twimg.com/ext_tw_video_thumb/1721777227585699840/pu/img/iYpKbckwLw7w0eHs.jpg,,3,,28,https://x.com/YangGuangQing7/status/1722101069592109502,https://x.com/YangGuangQing7,联合国环境规划署执行主任英格·安德森在最近接受《中国日报》采访时赞扬了中国为全球应对气候变化所做的贡献，并特别关注可再生能源领域。,"Nov 8, 2023",2023-11-08T03:57:44.000Z
燕百万（互赞）,@yanbaiwan4,,,2,,51,https://x.com/yanbaiwan4/status/1724045225239380313,https://x.com/yanbaiwan4,在气候问题严峻的当下，中国作为全球最大碳排放国之一，通过大力推动可再生能源的发展，向世界展示了一个积极应对气候变化的新方向。,"Nov 13, 2023",2023-11-13T12:43:07.000Z
徐思远 | God wills it,@Zealots2022,"https://pbs.twimg.com/media/GYrdqZ1WIAAuNe5?format=png&name=small, https://pbs.twimg.com/media/GYrdqZ1WIAAuNe5?format=png&name=small",1,7,,709,https://x.com/Zealots2022/status/1840527138392338894,https://x.com/Zealots2022,"拜登和哈里斯的可再生能源和电气化政策使美国依赖中国，从而将美国束缚在中国共产党的束缚下。

这些危险政策所宣称的理由是，化石燃料正在导致气候变化，因此必须强制停止其消费。

这些政策削弱了美国，对穷人、农民和小企业造成了不成比例的伤害，应该成为下一届政府废除的首要任务。",Sep 30,2024-09-29T23:00:39.000Z
世界和中国新闻,@ChinaOneNews,,,,,,https://x.com/ChinaOneNews/status/1121267240488308736,https://x.com/ChinaOneNews,中巴“气候变化与可再生能源”研讨会在巴西累西腓举行 http://chinanews.com/gn/2019/04-25/8819731.shtml… #新闻 #中国 #世界,"Apr 25, 2019",2019-04-25T04:18:36.000Z
ᴿᵉᵇᵉˡRFAChinese,@RFAChinese,,,,,,https://x.com/RFAChinese/status/1454483236713795586,https://x.com/RFAChinese,"中国将要做的一切对于全球减缓灾难性气候变化的努力至关重要。

更新的NDC承诺了中国领导人习近平近一年前提出的四项主要内容：中国的二氧化碳排放量将在2030年之前达到峰值；二氧化碳排放强度将比2005年下降65%；确保可再生能源占能源消费比重的四分之一","Oct 31, 2021",2021-10-30T16:20:01.000Z
ᴿᵉᵇᵉˡRFAChinese,@RFAChinese,,,1,,,https://x.com/RFAChinese/status/1339562242220716037,https://x.com/RFAChinese,"矿业政策仍能决定澳大利亚选举，现任保守党政府执意在气候变化问题上做最小的努力，这使得中国对进口煤炭的限制具有象征性以及文化和经济上的冲击力。

“转型已被强加到我们身上，”独立智库澳大利亚研究所气候与能源项目主任里奇·梅尔兹安说。“现在很难看到事情会真正好转。”","Dec 18, 2020",2020-12-17T13:25:01.000Z
ᴿᵉᵇᵉˡRFAChinese,@RFAChinese,,,1,,1.1K,https://x.com/RFAChinese/status/1660894581674725377,https://x.com/RFAChinese,"拜登抱着让美国在有助于应对气候变化的先进能源技术竞争中占据主导地位的希望，曾在此前几个月签署了一系列法律

这一努力模仿了中国为成为世界制造业领导者所采取的产业政策。在巴厘岛与拜登会晤时，习近平敦促后者放弃这个做法。","May 23, 2023",2023-05-23T06:25:00.000Z
纽约时报中文网,@nytchinese,,3,21,23,56K,https://x.com/nytchinese/status/1724961623008501949,https://x.com/nytchinese,中美两国已同意共同应对全球变暖问题，将通过可再生能源的使用来逐步取代化石燃料。气候合作被视为此次习拜会的亮点之一。中国没有在声明中承诺逐步减少煤炭使用、停止批准和建设新燃煤发电厂，但同意对包括甲烷在内的所有温室气体排放设定减排目标。,"Nov 16, 2023",2023-11-16T01:24:33.000Z
新闻一分钟,@zhangdl12,,,,,44,https://x.com/zhangdl12/status/1779221578686849499,https://x.com/zhangdl12,全球燃煤电厂数量在2023年有所增长，主要由中国新建电厂和西方国家退役速度放缓引起。科学家呼吁尽快放弃煤炭，以避免全球变暖，但工业化国家如中国和印度设定了更长的能源转型期限。富裕国家为发展中国家提供贷款，以帮助他们转向可再生能源，但资金使用受限。,Apr 14,2024-04-13T18:54:15.000Z
cc,@cc47943995,"https://pbs.twimg.com/media/FEn8_VOXoAEAiB7?format=jpg&name=small, https://pbs.twimg.com/media/FEn8_VOXoAEAiB7?format=jpg&name=small",1,2,,,https://x.com/cc47943995/status/1461977737690636289,https://x.com/cc47943995,菌草技术是“以草代木”发展起来的中国特有技术，至今这一技术已推广至全球一百多个国家。20多年来，福建与不少太平洋岛国建立了友好关系，源自福建的菌草技术被引入造福当地人民，合作紧扣消除贫困、促进就业、可再生资源利用和应对气候变化等发展目标，受到“一带一路”沿线国家和地区的普遍欢迎。,"Nov 20, 2021",2021-11-20T08:40:29.000Z
BJD Review,@bjd_review,"https://pbs.twimg.com/media/GRFd3LDaMAAYODd?format=jpg&name=small, https://pbs.twimg.com/media/GRFd3LDaMAAYODd?format=jpg&name=small",,,,21,https://x.com/bjd_review/status/1806328203075793203,https://x.com/bjd_review,"【中国的可持续发展有目共睹】
去年12月《联合国气候变化框架公约》第28次缔约方大会设定了到2030年将可再生能源装机容量增至3倍的目标。中国是全球最大的可再生能源市场和设备制造国，过去10年对全球非化石能源消费增长贡献度超过40%。2023年全球可再生能源新增装机5.1亿千瓦，中国贡献超过一半。",Jun 28,2024-06-27T14:06:18.000Z
澳喜G媒体,@GTV26543476,,28,8,,201,https://x.com/GTV26543476/status/1735482409523835367,https://x.com/GTV26543476,在第28届联合国气候变化大会（COP28）上，由于中国和印度这两个人口最多的国家未能支持在2030年前将可再生能源来源增加到原来的三倍的承诺，各国普遍满意的非化石能源转型的承诺变得不尽如人意。,"Dec 15, 2023",2023-12-15T02:10:24.000Z
老譚發布 ☭,@txc66888,https://pbs.twimg.com/media/EKhGcwZUcAAU6AK?format=jpg&name=small,,1,,,https://x.com/txc66888/status/1200286768181825538,https://x.com/txc66888,西班牙皇家埃尔卡诺研究所网站发表题为《中国准备好联合领导应对了吗？》的文章称，12月即将在马德里举办的第25届联合国气候变化大会能否成功，以及《巴黎协定》能否落实，中国的态度是决定因素之一。中国非常积极地参与国际可持续项目融资，北京在可再生能源投资方面处于领先地位。,"Nov 29, 2019",2019-11-29T05:34:00.000Z
zhangshengyuan（互fo）,@zhangshengyua15,https://pbs.twimg.com/media/GIEK23RaEAAl4-Y?format=jpg&name=small,,8,,95,https://x.com/zhangshengyua15/status/1765704579256393991,https://x.com/zhangshengyua15,全国政协委员、中国气象局科技与气候变化司副司长张兴赢介绍说，我国可再生能源装机容量居世界第一；全球1/4的新增绿化面积来自中国；我国成为唯一同时运行黎明、上午、下午、倾斜4条近地轨道气象卫星的国家，为129个国家实时提供地球观测数据……,Mar 7,2024-03-07T11:42:31.000Z
日經中文網,@rijingzhongwen,"https://pbs.twimg.com/media/ExxHKGHVoAAQkxN?format=jpg&name=360x360, https://pbs.twimg.com/media/ExxHKGHVoAAQkxN?format=jpg&name=360x360",6,6,4,,https://x.com/rijingzhongwen/status/1377053851631513601,https://x.com/rijingzhongwen,【丹尼尔·耶金谈中美对立对脱碳化的影响】能源问题研究专家丹尼尔·耶金：据说美国当局打算在气候变化问题上与中国展开合作。中国已经深深嵌入全球经济。出台孤立中国的政策非常困难。中国减排不是单纯因为担心大气污染和地球环境……https://cn.nikkei.com/columnviewpoint/viewpoint/44262-2021-03-31-05-00-11.html…,"Mar 31, 2021",2021-03-31T00:23:17.000Z
Herodote63 (Rémy Malgouyres),@herodote63,"https://pbs.twimg.com/media/ExG1OlsXIAE6q4U?format=jpg&name=small, https://pbs.twimg.com/media/ExG1OlsXIAE6q4U?format=jpg&name=small",,,,,https://x.com/herodote63/status/1374080519391088642,https://x.com/herodote63,"确实不可能将经济规模扩大一倍，同时解决全球变暖问题。

如果中国想履行其“零碳”承诺，那么中国必须要淘汰十分之九的工厂。

我认为我们必须考虑另一条现实的轨迹。 

即使不考虑全球变暖，当前趋势也将终止，因为化石燃料将终止，并且将不再有任何行业。

可再生能源不能改变这一点。","Mar 23, 2021",2021-03-22T19:28:19.000Z
朱韵和,@zhu0588,"https://pbs.twimg.com/media/F_NQovuagAA9pcd?format=jpg&name=small, https://pbs.twimg.com/media/F_NQovuagAA9pcd?format=jpg&name=small",1,11,8,24K,https://x.com/zhu0588/status/1725811757560864838,https://x.com/zhu0588,"中国“不关心”气候变化
白宫前新闻秘书肖恩·斯派塞批评美国试图与中国谈判，“就好像他们认为中国在乎一样”。
乔·拜登和习近平在亚太经合组织峰会期间会面，讨论如何管理两个全球超级大国之间的战略竞争和改善沟通渠道。
美国和中国同意重启能源政策谈判并成立加强气候行动工作组。  https://t.co/hcMt6UVBHS","Nov 18, 2023",2023-11-18T09:42:41.000Z
l'étrangère,@LJardine93,,,,,,https://x.com/LJardine93/status/1563484396807548928,https://x.com/LJardine93,仿佛#重庆已经成为所有这些全球危机点的中心：干旱、热浪、气候变化带来的威胁粮食供应的极端天气、关于可再生能源的辩论以及在#中国正在进行的清零方法中的#冠状病毒。,"Aug 27, 2022",2022-08-27T11:11:42.000Z
法比奥奥奥,@carraro007007,,,1,,,https://x.com/carraro007007/status/1441000502162984960,https://x.com/carraro007007,这其实是中国转型机遇 房地产为主的基建和财政已经走到头啦 要发展制造业就必须要更大的附加值 可再生能源能够创造生产 制造 安装 调试 维护大量的就业机会 应该有一个气候变化决议再20界1中全人士安排以后立刻召开2中全会通过 当成首要大事来抓 这也是东升西降 宏大叙事 百年不遇大变局,"Sep 23, 2021",2021-09-23T11:24:26.000Z
法比奥奥奥,@carraro007007,,,1,,,https://x.com/carraro007007/status/1441000502162984960,https://x.com/carraro007007,这其实是中国转型机遇 房地产为主的基建和财政已经走到头啦 要发展制造业就必须要更大的附加值 可再生能源能够创造生产 制造 安装 调试 维护大量的就业机会 应该有一个气候变化决议再20界1中全人士安排以后立刻召开2中全会通过 当成首要大事来抓 这也是东升西降 宏大叙事 百年不遇大变局,"Sep 23, 2021",2021-09-23T11:24:26.000Z
可乐果冻,@keleguodong,,,4,,,https://x.com/keleguodong/status/1331303995520987142,https://x.com/keleguodong,"Climate only changes when the left opens mouth. 

用气候变化转移对国内政策问题的关注，顺便加大新能源推进，你们知道新能源最大收益国是哪个国家吗。

中国利用价格战打压全球锂电池市场，早期造成其他地区锂电池矿场没有收入而退市，然后再全球收购，连特斯拉都要低下头颅靠中国电池吃饭。","Nov 25, 2020",2020-11-24T18:29:41.000Z
博弈对冲交易者,@wangwatchworld,,2,7,,,https://x.com/wangwatchworld/status/1440573229303689219,https://x.com/wangwatchworld,基本上投资人把握几点：中国的碳中和政策不会停，因此围绕着这个背景的能源结构性变化，去做长期考虑。同时要考虑到气候变暖的人类努力一定失败，故此要考虑粮食产业的投资机会。考虑灾害性气候对能源和粮食的影响。,"Sep 22, 2021",2021-09-22T07:06:37.000Z
Weihai Torch High-tech Zone,@wihigoxnqwnl1,"https://pbs.twimg.com/media/F_Wj7cEbYAArta2?format=jpg&name=360x360, https://pbs.twimg.com/media/F_Wj7cEbYAArta2?format=jpg&name=360x360",,5,,20K,https://x.com/wihigoxnqwnl1/status/1726466322320728570,https://x.com/wihigoxnqwnl1,高质量共建“一带一路”，绿色始终是鲜明底色。从2014年到2020年，中国在“一带一路”项目中可再生能源投资占比大幅提升了近40%，超过了化石能源投资，积极响应国际呼吁，积极履行环保责任，开展生态环境治理，注重生物多样性保护，积极参与全球气候变化治理。#共商共享共建中的一带一路,"Nov 20, 2023",2023-11-20T05:03:42.000Z
马来西亚中国报,@mychinapress,"https://pbs.twimg.com/media/Fj_VkDEVUAAQXjE?format=jpg&name=small, https://pbs.twimg.com/media/Fj_VkDEVUAAQXjE?format=jpg&name=small",,1,,,https://x.com/mychinapress/status/1603234811975413762,https://x.com/mychinapress,"该协议将加强就全球关注的问题进行政治对话，并将在广泛的政策领域为互利合作提供更多空间，包括环境、能源、气候变化、运输、贸易、就业和社会事务、人权、农业、防扩散、反恐、打击有组织犯罪和移民.....
https://chinapress.com.my/?p=3240049
抢先体验，立即订阅，步骤easy啦
https://chinapress.com.my/subscribe","Dec 15, 2022",2022-12-15T03:45:40.000Z
China Observer,@ChinaObserver2,"https://pbs.twimg.com/media/E-XdfcaVEAc6GiT?format=jpg&name=360x360, https://pbs.twimg.com/media/E-XdfcaVEAc6GiT?format=jpg&name=360x360",,,,,https://x.com/ChinaObserver2/status/1434094886043652096,https://x.com/ChinaObserver2,RT @mofazhuzhu: 中国已将菌草技术推广至全球一百多个国家，助力发展中国家消除贫困、促进就业、可再生资源利用和应对气候变化等，这是一项保持可持续发展的技术，是造福发展中国家人民的“幸福草”。,"Sep 4, 2021",2021-09-04T10:03:59.000Z
工劳快讯：关注当代打工人,@laborpowercn,,,,,,https://x.com/laborpowercn/status/1530056223315267585,https://x.com/laborpowercn,"新政策要求“一带一路”项目与《巴黎协定》保持一致

#绿色 - “一带一路”倡议必须与《巴黎协定》保持一致，中国将“推动各方全面履行《联合国气候变化框架公约》及其《巴黎协定》”，特别是通过支持能源转型和绿色交通。

https://archive.ph/wip/lmk4v","May 27, 2022",2022-05-27T05:20:05.000Z
Inty热点新闻,@__Inty__,"https://pbs.twimg.com/media/FGE10jkVcAEAQcO?format=jpg&name=360x360, https://pbs.twimg.com/media/FGE10jkVcAEAQcO?format=jpg&name=360x360",1,22,1,,https://x.com/__Inty__/status/1468515310475124736,https://x.com/__Inty__,"今年的台湾能源展重点关注我们向绿色能源的持续转型。 #Taiwan 正在努力扩大可再生能源容量，以便我们能够在缓解气候变化的同时满足业务需求。 https://pic.x.com/JXa7HLVqZp

(各国元首谈台湾或中国--）
https://x.com/iingwen/status/1468514144261656580…","Dec 8, 2021",2021-12-08T09:38:28.000Z
Chunyu 春雨,@Chunyu_China,"https://pbs.twimg.com/media/GH53n57bIAAWThQ?format=jpg&name=small, https://pbs.twimg.com/media/GH53n57bIAAWThQ?format=jpg&name=small",2,6,,318,https://x.com/Chunyu_China/status/1764979634255667602,https://x.com/Chunyu_China,全国政协委员、中国气象局科技与气候变化司副司长张兴赢介绍说，我国可再生能源装机容量居世界第一；全球1/4的新增绿化面积来自中国；我国成为唯一同时运行黎明、上午、下午、倾斜4条近地轨道气象卫星的国家，为129个国家实时提供地球观测数据……。” #2024全国两会,Mar 5,2024-03-05T11:41:51.000Z
Chunyu 春雨,@Chunyu_China,"https://pbs.twimg.com/media/GH53n57bIAAWThQ?format=jpg&name=small, https://pbs.twimg.com/media/GH53n57bIAAWThQ?format=jpg&name=small",2,6,,318,https://x.com/Chunyu_China/status/1764979634255667602,https://x.com/Chunyu_China,全国政协委员、中国气象局科技与气候变化司副司长张兴赢介绍说，我国可再生能源装机容量居世界第一；全球1/4的新增绿化面积来自中国；我国成为唯一同时运行黎明、上午、下午、倾斜4条近地轨道气象卫星的国家，为129个国家实时提供地球观测数据……。” #2024全国两会,Mar 5,2024-03-05T11:41:51.000Z
ᴿᵉᵇᵉˡRFAChinese,@RFAChinese,,,,,275,https://x.com/RFAChinese/status/1787027200685821983,https://x.com/RFAChinese,全人类都需要大规模、快速转向可再生能源。美国在创新方面仍处于领先地位，而中国则擅长将前沿科学以具有成本效益的方式应用到现实世界中。如果美国政界人士、投资者和企业认识到，气候变化是人类最大威胁，这将为同中国外交、合作和建设性竞争开辟道路，使我们所有人受益。,May 5,2024-05-05T07:51:00.000Z
ᴿᵉᵇᵉˡRFAChinese,@RFAChinese,,,,,277,https://x.com/RFAChinese/status/1792504795858694406,https://x.com/RFAChinese,为什么不买便宜的中国电池呢？这是一个政治经济问题。考虑到气候变化带来的生存威胁，绿色能源转型背后的政治联盟不应该是脆弱的，但它确实是脆弱的。拜登政府能够得到这些针对可再生能源的大笔补贴，必需将它们与创造国内制造业就业机会挂钩。,May 20,2024-05-20T10:37:01.000Z
ᴿᵉᵇᵉˡRFAChinese,@RFAChinese,,,,,237,https://x.com/RFAChinese/status/1792493219386704048,https://x.com/RFAChinese,为什么美国不能接受来自中国的廉价商品？人们依然在担忧第一次中国冲击造成的社区混乱。但还有一个新问题：气候变化。被征收新关税或被提高关税货物主要是与绿色能源过渡有关的产品；电动汽车一直备受关注，但巨型电池—它现在开始在解决可再生能源间歇性问题方面发挥关键作用,May 20,2024-05-20T09:51:01.000Z
ᴿᵉᵇᵉˡRFAChinese,@RFAChinese,,,,,355,https://x.com/RFAChinese/status/1831494960606072930,https://x.com/RFAChinese,"波德斯塔计划与中国气候变化事务特使刘振民，以及负责煤炭开发和可再生能源生产的部长们举行会谈。预计他还将会见解振华，这位退休的高级气候特使目前仍在从事外交工作。

气候专家表示，如果拜登和习近平在11月会面，他们希望此行将有助于气候问题进入议程。",Sep 5,2024-09-05T00:50:00.000Z
MoshangUSA,@MoshangUsa,,,5,,,https://x.com/MoshangUsa/status/1592712635119972353,https://x.com/MoshangUsa,"美国几乎不制造任何太阳能生产元件，该行业80%的产业链依靠中国。

另外，其实太阳能电池废旧处理污染极大，谈可再生能源的从来回避这个重要问题。

更悲催的，MIT参与研发的气候模型证明太阳能对于减少全球变暖作用几乎为零。
#renewableenergy #solarpanels #greennewdeal","Nov 16, 2022",2022-11-16T02:54:18.000Z
生态梦人2,@O9eAzuk9yYgw66p,"https://pbs.twimg.com/ext_tw_video_thumb/1594586652252536832/pu/img/aZKnBc2GyU3yCp8r.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1594586652252536832/pu/img/aZKnBc2GyU3yCp8r.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1594586652252536832/pu/img/aZKnBc2GyU3yCp8r.jpg",,1,,,https://x.com/O9eAzuk9yYgw66p/status/1594587327296409600,https://x.com/O9eAzuk9yYgw66p,"解振华表示，损失与损害基金的受益方是发展中国家，但鉴于资金规模有限，应该首先给在气候变化面前最脆弱、最有需要的国家。
解振华强调，中国通过南南合作和绿色“一带一路”等，帮助发展中国家提高应对气候变化的能力，如帮助发展中国家发展可再生能源、建设低碳转型示范区、培训官员和技术人员。","Nov 21, 2022",2022-11-21T07:03:39.000Z
自由金融 Free Finance,@FinancialCN,"https://pbs.twimg.com/media/FwfpRObakAIjLCO?format=jpg&name=medium, https://pbs.twimg.com/media/FwfpRObakAIjLCO?format=jpg&name=medium",,,1,187,https://x.com/FinancialCN/status/1659551475524304896,https://x.com/FinancialCN,"转发微博10.

重磅！可再生能源电价补贴大核查 这家上市公司需退回超4亿元补贴.

以上废止批复上网电价文件涉及太极实业子公司中国电子十一科技内蒙地区所属巴拉贡10MWp光伏发电项目、锡林浩特胜利20MWp，光伏发电项目、察右后旗红牧二期风光同场30MWp光伏发电项目、
1/n","May 19, 2023",2023-05-19T13:27:59.000Z
OR新媒体,@OR55102750,"https://pbs.twimg.com/media/FdI4ifhaUAc2OBa?format=jpg&name=small, https://pbs.twimg.com/media/FdI4ifhaUAc2OBa?format=jpg&name=small",,,,,https://x.com/OR55102750/status/1572381392574771200,https://x.com/OR55102750,【越南可再生能源发展战略与中企的机会】杨超：越南通过实行灵活的上网电价和投资保护政策来鼓励开发和使用可再生能源。中国企业积极参与越南可再生能源项目建设。【更多详情】http://oror.vip/%e8%b6%8a%e5%8d%97%e5%8f%af%e5%86%8d%e7%94%9f%e8%83%bd%e6%ba%90%e5%8f%91%e5%b1%95%e6%88%98%e7%95%a5%e4%b8%8e%e4%b8%ad%e4%bc%81%e7%9a%84%e6%9c%ba%e4%bc%9a/…,"Sep 21, 2022",2022-09-21T00:25:12.000Z
BIPV中国,@bipvcn,,,,,,https://x.com/bipvcn/status/380175779990339584,https://x.com/bipvcn,捷克共和国终止FIT补贴项目 延长光伏税收期限: 捷克议会上议院于上周五审批通过了一项法案，终止对所有可再生能源发放FIT上网电价补贴并延长对光伏发电站的征税期限。捷克光伏产业协会计划对… http://goo.gl/fb/qXBAM,"Sep 18, 2013",2013-09-18T03:45:43.000Z
kz,@kzrss,,,,,,https://x.com/kzrss/status/3526792563,https://x.com/kzrss,可再生能源法草案修改 新能源发电将获补贴: 　　昨日，中国可再生能源法修正案草案（下称“草案”）正式提交全国人大常委会审议。草案内容显示，中国的可再生能源发电将全面获得政府财政补贴，可再生能源发电的上网电价管理也将进一步完善。 http://bit.ly/1c2k6,"Aug 25, 2009",2009-08-25T02:50:32.000Z
BIPV中国,@bipvcn,,,,,,https://x.com/bipvcn/status/409894246452572160,https://x.com/bipvcn,马来西亚将可再生能源附加费提高60%: 马来西亚可持续能源发展局(SEDA)日前宣布，从明年开始，用于资助马来西亚上网电价补贴(FiT)的电力附加费将从1.0%提高到1.6%。 阅读全文 http://goo.gl/fb/8mUL1,"Dec 9, 2013",2013-12-09T03:56:18.000Z
FTChinese,@FTChinese,,1,5,1,,https://x.com/FTChinese/status/1572421415827288067,https://x.com/FTChinese,【越南可再生能源发展战略与中企的机会】杨超：越南通过实行灵活的上网电价和投资保护政策来鼓励开发和使用可再生能源。中国企业积极参与越南可再生能源项目建设。http://ftchinese.com/story/001097343?full=y&ccode=2G222004…,"Sep 21, 2022",2022-09-21T03:04:14.000Z
BIPV中国,@bipvcn,,,,,,https://x.com/bipvcn/status/395762281243758592,https://x.com/bipvcn,法国宣布将审查光伏上网电价补贴: 日前，法国宣布，其将审查太阳能和其他可再生能源技术获得的补贴，以响应成本下滑及日益增长的电网担忧。 在对法国电力联盟的一次讲话中，生态、可持续发展及能源… http://goo.gl/fb/c5Ek2,"Oct 31, 2013",2013-10-31T04:00:55.000Z
BIPV中国,@bipvcn,,,,,,https://x.com/bipvcn/status/390773985954496512,https://x.com/bipvcn,加纳政府为太阳能与可再生能源引入FIT补贴制度: 纳米比亚可再生能源工业协会(REIAoN)称，加纳政府为当地的可再生能源和光伏项目引入了上网电价政策(FIT)。该计划于2011年8月经… http://goo.gl/fb/U22pm,"Oct 17, 2013",2013-10-17T09:39:13.000Z
